Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
FBLN1	gene	FBLN1	Emory Genetics Laboratory;Expert list;Expert Review Amber;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Synpolydactyly, 3/3'4, associated with metacarpal and metatarsal synostoses 608180				24084572		False	2	33;67;0	7.5	False		ENSG00000077942	ENSG00000077942	HGNC:3600													
GNPNAT1	gene	GNPNAT1	Expert Review Amber;Literature	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Rhizomelic skeletal dysplasia				32591345		False	2	0;100;0	7.5	False		ENSG00000100522	ENSG00000100522	HGNC:19980													
HDAC4	gene	HDAC4	Emory Genetics Laboratory;Expert list;Expert Review Amber;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Albright hereditary osteodystrophy type 3;Brachydactyly-intellectual disability;Albright hereditary osteodystrophy type 3, Albright hereditary osteodystrophy-like syndrome, Brachydactyly-intellectual disability, Del(2)(q37) 600430;Albright hereditary osteodystrophy-like syndrome;Del(2)(q37) 600430				19365831;15521982;20691407;25402011		False	2	33;67;0	7.5	False		ENSG00000068024	ENSG00000068024	HGNC:14063													
HEATR3	gene	HEATR3	Expert Review Amber;Literature	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Anemia;Thrombocytopenia;Growth delay;Short stature;Abnormality of the skeletal system;Abnormality of finger;Abnormality of the thumb;Intellectual disability;Obesity;Abnormality of the face				35213692		False	2	0;100;0	7.5	False		ENSG00000155393	ENSG00000155393	HGNC:26087													
HNRNPK	gene	HNRNPK	Expert Review Amber;NHS GMS;Other	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	 Orphanet:453499; OMIM:616580;Au-Kline syndrome:616580;Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-hip dysplasia syndrome due to a point mutation;Orphanet:453499				26173930;26638989;26954065		False	2	0;100;0	7.5	False		ENSG00000165119	ENSG00000165119	HGNC:5044													
KIF5B	gene	KIF5B	Expert Review Amber;Literature	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	kyphomelic dysplasia, MONDO:0008881				35342932		False	2	100;0;0	7.5	False		ENSG00000170759	ENSG00000170759	HGNC:6324													
LFNG	gene	LFNG	Emory Genetics Laboratory;Expert list;Expert Review Amber;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Spondylocostal dysostosis 3, autosomal recessive, OMIM:609813				16385447;29459493;30196550;30531807;33728697;34645488;37038048;38565611		False	2	50;50;0	7.5	False		ENSG00000106003	ENSG00000106003	HGNC:6560													
MANBA	gene	MANBA	Expert Review Amber;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Beta-mannosidosis, 248510				2079835;16401745;18980795		False	2	50;50;0	7.5	False		ENSG00000109323	ENSG00000109323	HGNC:6831													
MBTPS2	gene	MBTPS2	Expert list;Expert Review Amber	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Osteogenesis imperfecta, type XIX, OMIM:301014;osteogenesis imperfecta, type 19, MONDO:0049223				27380894		False	2	33;67;0	7.5	False		ENSG00000012174	ENSG00000012174	HGNC:15455													
MIR17HG	gene	MIR17HG	Expert list;Expert Review Amber;NHS GMS;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	FS2;Brachydactyly with short stature and microcephaly;Microcephaly-oculo-digito-esophageal-duodenal syndrome;Feingold syndrome 2, 614326				25391829;21892160;26360630;19344873		False	2	25;50;25	7.5	False		ENSG00000215417	ENSG00000215417	HGNC:23564													
MMP9	gene	MMP9	Emory Genetics Laboratory;Expert list;Expert Review Amber;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Metaphyseal anadysplasia 2 613073				28342220;19615667		False	2	67;33;0	7.5	False		ENSG00000100985	ENSG00000100985	HGNC:7176													
NMNAT1	gene	NMNAT1	Expert Review Amber;Literature	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Spondyloepiphyseal dysplasia, sensorineural hearing loss, intellectual disability, and Leber congenital amaurosis (SHILCA), MIM#619260				32533184;33668384		False	2	50;50;0	7.5	False		ENSG00000173614	ENSG00000173614	HGNC:17877													
NRCAM	gene	NRCAM	Expert Review Amber;Literature	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Neurodevelopmental disorder with neuromuscular and skeletal abnormalities, OMIM:619833				35108495		False	2	100;0;0	7.5	False		ENSG00000091129	ENSG00000091129	HGNC:7994													
NT5E	gene	NT5E	Expert Review Amber;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Calcification of joints and arteries, OMIM:211800;hereditary arterial and articular multiple calcification syndrome, MONDO:0008895				21288095;26010187;28825389;32522903;34999808;26178434;27045881		False	2	100;0;0	7.5	False		ENSG00000135318	ENSG00000135318	HGNC:8021													
PAM16	gene	PAM16	Expert list;Expert Review Amber;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Spondylometaphyseal dysplasia, Megarbane-Dagher-Melike type  613320				24786642;27354339		False	2	67;33;0	7.5	False		ENSG00000217930	ENSG00000217930	HGNC:29679													
PDIA6	gene	PDIA6	Expert Review Amber;Literature	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Asphyxiating thoracic dystrophy (ATD) syndrome and infantile onset diabetes				33495992		False	2	0;100;0	7.5	False		ENSG00000143870	ENSG00000143870	HGNC:30168													
PFN1	gene	PFN1	Expert Review Amber;Literature	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Paget s disease of bone;bone Paget disease MONDO:0005382				32392277;31991009;31346562;32589291;22801503		False	2	0;100;0	7.5	False		ENSG00000108518	ENSG00000108518	HGNC:8881													
PLEKHM1	gene	PLEKHM1	Expert list;Expert Review Amber;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Osteopetrosis, autosomal recessive 6 - 611497;Osteopetrosis, autosomal recessive 6 611497;Osteopetrosis, autosomal dominant 3 - 618107				17404618;27291868;17997709;21054159;28290981;32415263		False	2	50;50;0	7.5	False		ENSG00000225190	ENSG00000225190	HGNC:29017													
RAD21	gene	RAD21	Emory Genetics Laboratory;Expert list;Expert Review Amber;NHS GMS;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Cornelia de Lange syndrome 4, OMIM:614701				22633399;30716475;24378232;27882533;27620904;31334757;32193685		False	2	67;33;0	7.5	False		ENSG00000164754	ENSG00000164754	HGNC:9811													
RIPPLY2	gene	RIPPLY2	Expert Review Amber;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Spondylocostal dysostosis 6, OMIM:616566;spondylocostal dysostosis 6, autosomal recessive, MONDO:0014694				26238661;25343988;32212228;33410135		False	2	33;67;0	7.5	False		ENSG00000203877	ENSG00000203877	HGNC:21390													
SLC35B2	gene	SLC35B2	Expert Review Amber;Literature	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Abnormality of the skeletal system;Short long bone;Short stature;Abnormality of epiphysis morphology;Scoliosis;Multiple joint dislocation;Global develpmental delay;Intellectual disability;CNS hypomyelination;Abnormality of the corpus callosum;Cerebral atrophy;Abnormality of the amniotic fluid				35325049		False	2	0;100;0	7.5	False		ENSG00000157593	ENSG00000157593	HGNC:16872													
SUCO	gene	SUCO	Expert Review Amber;Literature	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Osteogenesis imperfecta, MONDO:0019019;skeletal dysplasia, HP:0002652;osteopenia				29620724;20440000		False	2	0;100;0	7.5	False		ENSG00000094975	ENSG00000094975	HGNC:1240													
TMEM251	gene	TMEM251	Expert Review Amber;Literature	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Dysostosis multiplex, Ain-Naz type, OMIM:19345;severe short stature				33252156		False	2	0;100;0	7.5	False		ENSG00000153485	ENSG00000153485	HGNC:20218													
TOMM7	gene	TOMM7	Expert Review Amber;Literature	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Garg-Mishra progeroid syndrome, OMIM:620601;Garg-Mishra progeroid syndrome, MONDO:0957953				36282599;36299998;39333057		False	2	0;100;0	7.5	False		ENSG00000196683	ENSG00000196683	HGNC:21648													
ACVR2B	gene	ACVR2B	Emory Genetics Laboratory;Expert Review Red	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	Unknown	"Heterotaxy, visceral, 4, autosomal	613751"						False	1	0;0;0	7.5	False		ENSG00000114739	ENSG00000114739	HGNC:174													
ADGRV1	gene	ADGRV1	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders								False	1	0;0;0	7.5	False		ENSG00000164199	ENSG00000164199	HGNC:17416													
ADI1	gene	ADI1		Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	Unknown	No OMIM or G2P phenotype						False	1	0;0;0	7.5	False		ENSG00000182551	ENSG00000182551	HGNC:30576													
AHI1	gene	AHI1	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders								False	1	0;0;0	7.5	False		ENSG00000135541	ENSG00000135541	HGNC:21575													
AIPL1	gene	AIPL1	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders								False	1	0;0;0	7.5	False		ENSG00000129221	ENSG00000129221	HGNC:359													
AKT1	gene	AKT1	Expert Review Red;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	Unknown	Proteus syndrome, somatic 176920;Cowden syndrome 6 615109						False	1	67;33;0	7.5	False		ENSG00000142208	ENSG00000142208	HGNC:391													
ARID1A	gene	ARID1A		Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders		Coffin-Siris						False	1	0;0;0	7.5	False		ENSG00000117713	ENSG00000117713	HGNC:11110													
ARID1B	gene	ARID1B	Expert Review Red;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders		Coffin-Siris syndrome type 1 - 135900;Coffin-Siris						False	1	50;50;0	7.5	False		ENSG00000049618	ENSG00000049618	HGNC:18040													
ARL13B	gene	ARL13B	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders								False	1	0;0;0	7.5	False		ENSG00000169379	ENSG00000169379	HGNC:25419													
ATXN10	gene	ATXN10	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	Other	Spinocerebellar ataxia 10, OMIM:603516						False	1	0;0;0	7.5	False	Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments	ENSG00000130638	ENSG00000130638	HGNC:10549													
B9D2	gene	B9D2	Emory Genetics Laboratory;Expert list;Expert Review Red;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome 34, OMIM:614175;Meckel syndrome 10, OMIM:614175;Meckel syndrome, type 10, MONDO:0013609						False	1	100;0;0	7.5	False		ENSG00000123810	ENSG00000123810	HGNC:28636													
BANF1	gene	BANF1	Expert list;Expert Review Red;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	"Nestor-Guillermo progeria syndrome	614008"						False	1	100;0;0	7.5	False		ENSG00000175334	ENSG00000175334	HGNC:17397													
C2orf71	gene	C2orf71	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders								False	1	0;0;0	7.5	False		ENSG00000179270	ENSG00000179270	HGNC:34383													
C5orf42	gene	C5orf42	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders								False	1	0;0;0	7.5	False		ENSG00000197603	ENSG00000197603	HGNC:25801													
CCDC28B	gene	CCDC28B	Emory Genetics Laboratory;Expert Review Red	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	{Bardet-Biedl syndrome 1, modifier of}, 209900				23015189		False	1	0;0;0	7.5	False		ENSG00000160050	ENSG00000160050	HGNC:28163													
CCDC39	gene	CCDC39	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders								False	1	0;0;0	7.5	False		ENSG00000145075	ENSG00000145075	HGNC:25244													
CCDC40	gene	CCDC40	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders								False	1	0;0;0	7.5	False		ENSG00000141519	ENSG00000141519	HGNC:26090													
CD96	gene	CD96	NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders		C-syndrome 217750 (opitz trigonocephaly)						False	1	0;50;50	7.5	False		ENSG00000153283	ENSG00000153283	HGNC:16892													
CDC6	gene	CDC6	Expert list;Expert Review Red;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Meier-Gorlin syndrome 5, OMIM:613805						False	1	100;0;0	7.5	False		ENSG00000094804	ENSG00000094804	HGNC:1744													
CDH23	gene	CDH23	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders								False	1	0;0;0	7.5	False		ENSG00000107736	ENSG00000107736	HGNC:13733													
CEP164	gene	CEP164	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders								False	1	0;0;0	7.5	False		ENSG00000110274	ENSG00000110274	HGNC:29182													
CEP41	gene	CEP41	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders								False	1	0;0;0	7.5	False		ENSG00000106477	ENSG00000106477	HGNC:12370													
CFTR	gene	CFTR	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders								False	1	0;0;0	7.5	False		ENSG00000001626	ENSG00000001626	HGNC:1884													
CKAP2L	gene	CKAP2L	Expert Review Red;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders		Syndactyly with microcephaly and MR (Filippi syndrome) 272440						False	1	50;50;0	7.5	False		ENSG00000169607	ENSG00000169607	HGNC:26877													
CLRN1	gene	CLRN1	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders								False	1	0;0;0	7.5	False		ENSG00000163646	ENSG00000163646	HGNC:12605													
COL12A1	gene	COL12A1	Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders		{Lung cancer, susceptibility to, association with}(Rudd (2006) Genome Res 16,693); Bethlem-like myopathy (Hicks (2014) Hum Mol Genet 23,2353); Joint hypermobility syndrome with myopathy (Zou (2014) Hum Mol Genet 23, 2339)						False	1	0;0;0	7.5	False		ENSG00000111799	ENSG00000111799	HGNC:2188													
COL5A1	gene	COL5A1	Expert	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders								False	1	0;0;0	7.5	False		ENSG00000130635	ENSG00000130635	HGNC:2209													
COLEC10	gene	COLEC10	NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders		3MC syndrome 3 -248340				28301481		False	1	0;100;0	7.5	False		ENSG00000184374	ENSG00000184374	HGNC:2220													
CRB1	gene	CRB1	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders								False	1	0;0;0	7.5	False		ENSG00000134376	ENSG00000134376	HGNC:2343													
CRELD1	gene	CRELD1	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders								False	1	0;0;0	7.5	False		ENSG00000163703	ENSG00000163703	HGNC:14630													
CRX	gene	CRX	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders								False	1	0;0;0	7.5	False		ENSG00000105392	ENSG00000105392	HGNC:2383													
CYP26B1	gene	CYP26B1	Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders		Craniosynostosis with radiohumeral fusions and other skeletal and craniofacial anomalies, 614416						False	1	0;0;0	7.5	False		ENSG00000003137	ENSG00000003137	HGNC:20581													
DACT1	gene	DACT1	Literature;Other	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	?Townes-Brocks syndrome 2,617466; TBS2				28054444;22610794;19701191		False	1	0;0;100	7.5	False		ENSG00000165617	ENSG00000165617	HGNC:17748													
DLX6	gene	DLX6	Expert Review Red;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	Unknown	Split-hand/foot malformation 1 183600;Split-hand/foot malformation 1 with sensorineural hearing loss 220600				28611547		False	1	33;67;0	7.5	False		ENSG00000006377	ENSG00000006377	HGNC:2919													
DNAAF1	gene	DNAAF1	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders								False	1	0;0;0	7.5	False		ENSG00000154099	ENSG00000154099	HGNC:30539													
DNAAF2	gene	DNAAF2	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders								False	1	0;0;0	7.5	False		ENSG00000165506	ENSG00000165506	HGNC:20188													
DNAAF3	gene	DNAAF3	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders								False	1	0;0;0	7.5	False		ENSG00000167646	ENSG00000167646	HGNC:30492													
DNAH11	gene	DNAH11	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders								False	1	0;0;0	7.5	False		ENSG00000105877	ENSG00000105877	HGNC:2942													
DNAH5	gene	DNAH5	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders								False	1	0;0;0	7.5	False		ENSG00000039139	ENSG00000039139	HGNC:2950													
DNAI1	gene	DNAI1	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders								False	1	0;0;0	7.5	False		ENSG00000122735	ENSG00000122735	HGNC:2954													
DNAI2	gene	DNAI2	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders								False	1	0;0;0	7.5	False		ENSG00000171595	ENSG00000171595	HGNC:18744													
DNAL1	gene	DNAL1	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders								False	1	0;0;0	7.5	False		ENSG00000119661	ENSG00000119661	HGNC:23247													
DOLPP1	gene	DOLPP1	Expert Review Red	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	Unknown	Ceroid lipofuscinosis, neuronal, 3 (required for efficient N-glycosylation CDG with skeletal features)						False	1	100;0;0	7.5	False		ENSG00000167130	ENSG00000167130	HGNC:29565													
DPM2	gene	DPM2	Emory Genetics Laboratory;Expert list;Expert Review Red;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	"Congenital disorder of glycosylation, type Iu	615042"						False	1	100;0;0	7.5	False		ENSG00000136908	ENSG00000136908	HGNC:3006													
DPM3	gene	DPM3	Emory Genetics Laboratory;Expert list;Expert Review Red;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	Unknown	Congenital disorder of glycosylation, type Io 612937						False	1	100;0;0	7.5	False		ENSG00000179085	ENSG00000179085	HGNC:3007													
DSPP	gene	DSPP	Expert Review Red;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Dentinogenesis imperfecta, Shields type II, 125490; Deafness, autosomal dominant 36, with dentinogenesis, 605594; Dentinogenesis imperfecta, Shields type III, 125500; Dentin dysplasia, type II, 125420 -3				29512331;27973701		False	1	0;0;100	7.5	False		ENSG00000152591	ENSG00000152591	HGNC:3054													
EP300	gene	EP300	Expert Review Red;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders		Rubinstein-Taybi syndrome 180849;Rubinstein Taybi syndrome						False	1	50;50;0	7.5	False		ENSG00000100393	ENSG00000100393	HGNC:3373													
ESR1	gene	ESR1	Expert;Expert Review Red	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders								False	1	0;0;0	7.5	False		ENSG00000091831	ENSG00000091831	HGNC:3467													
ETF1	gene	ETF1	Expert Review Red	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	Unknown					19631775		False	1	100;0;0	7.5	False		ENSG00000120705	ENSG00000120705	HGNC:3477													
FBLIM1	gene	FBLIM1	NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders		Majeed syndrome (Chronic recurrent multifocal osteomyelitis with congenital dyserythropoietic anemia) 609628				29912021		False	1	0;100;0	7.5	False		ENSG00000162458	ENSG00000162458	HGNC:24686													
FBXW4	gene	FBXW4	Emory Genetics Laboratory;Expert list;Expert Review Red;Illumina TruGenome Clinical Sequencing Services;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	Unknown	Split-hand/foot malformation 3 syndrome 246560				19584065;18067070		False	1	100;0;0	7.5	False	Other - please provide details in the comments	ENSG00000107829	ENSG00000107829	HGNC:10847													
FGF8	gene	FGF8	Expert Review Red	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	Unknown	Numerous variants reported in Hypogonadotropic hypogonadism 6 with or without anosmia 612702, but this phenotype is not relevant to this panel.				24569166		False	1	100;0;0	7.5	False		ENSG00000107831	ENSG00000107831	HGNC:3686													
FMN1	gene	FMN1	Emory Genetics Laboratory;Expert list;Expert Review Red;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	Unknown	Animal models with skeletal dysplastic phenotypes						False	1	100;0;0	7.5	False		ENSG00000248905	ENSG00000248905	HGNC:3768													
FOXC1	gene	FOXC1	Expert list;Expert Review Red;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted					27193493;32720677		False	1	100;0;0	7.5	False		ENSG00000054598	ENSG00000054598	HGNC:3800													
FOXH1	gene	FOXH1	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders								False	1	0;0;0	7.5	False		ENSG00000160973	ENSG00000160973	HGNC:3814													
GDF1	gene	GDF1	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders								False	1	0;0;0	7.5	False		ENSG00000130283	ENSG00000130283	HGNC:4214													
GDF3	gene	GDF3	NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Klippel-Feil anomaly with laryngeal malformation - 613702				19864492;29260090		False	1	0;100;0	7.5	False		ENSG00000184344	ENSG00000184344	HGNC:4218													
GLIS2	gene	GLIS2	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders								False	1	0;0;0	7.5	False		ENSG00000126603	ENSG00000126603	HGNC:29450													
GREM1	gene	GREM1	Emory Genetics Laboratory;Expert list;Expert Review Red;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	Unknown					22561515;19229034		False	1	50;0;50	7.5	False		ENSG00000166923	ENSG00000166923	HGNC:2001													
GUCY2D	gene	GUCY2D	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders								False	1	0;0;0	7.5	False		ENSG00000132518	ENSG00000132518	HGNC:4689													
HDAC5	gene	HDAC5	Expert list;Expert Review Red	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	Unknown	osteoporosis				26723575		False	1	100;0;0	7.5	False		ENSG00000108840	ENSG00000108840	HGNC:14068													
HOXA11	gene	HOXA11	Expert list;Expert Review Red;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Radioulnar synostosis with amegakaryocytic thrombocytopenia 1 605432				11101832		False	1	33;67;0	7.5	False		ENSG00000005073	ENSG00000005073	HGNC:5101													
HOXD11	gene	HOXD11	NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders						Fleischman 2013 Blood 122:4837 http://www.bloodjournal.org/content/122/21/4837 (not in PubMed)		False	1	0;100;0	7.5	False		ENSG00000128713	ENSG00000128713	HGNC:5134													
HYLS1	gene	HYLS1	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders								False	1	0;0;0	7.5	False		ENSG00000198331	ENSG00000198331	HGNC:26558													
IDH2	gene	IDH2	Expert Review Red;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	Other	D-2-hydroxyglutaric aciduria 2, OMIM:613657;d-2-hydroxyglutaric aciduria 2, MONDO:0013345				24049096;22057234;22057236;36042521		False	1	60;40;0	7.5	False		ENSG00000182054	ENSG00000182054	HGNC:5383													
IFT88	gene	IFT88	Expert list;Expert Review Red;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	Unknown					23034798		False	1	100;0;0	7.5	False		ENSG00000032742	ENSG00000032742	HGNC:20606													
IMPDH1	gene	IMPDH1	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders								False	1	0;0;0	7.5	False		ENSG00000106348	ENSG00000106348	HGNC:6052													
