Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
TMEM251	gene	TMEM251	Expert Review Amber;Literature	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Dysostosis multiplex, Ain-Naz type 619345			Skeletal dysplasia;HP:0002652	33252156		False	2	0;100;0	0.298	True		ENSG00000153485	ENSG00000153485	HGNC:20218													
ACVR2B	gene	ACVR2B	Emory Genetics Laboratory;Expert Review Red;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	Unknown	"Heterotaxy, visceral, 4, autosomal	613751"			Skeletal dysplasia;HP:0002652			False	1	0;0;100	0.298	False		ENSG00000114739	ENSG00000114739	HGNC:174													
ADGRV1	gene	ADGRV1	Emory Genetics Laboratory;Expert Review Green	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000164199	ENSG00000164199	HGNC:17416													
ADI1	gene	ADI1	Expert Review Red	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	Unknown	No OMIM or G2P phenotype			Skeletal dysplasia;HP:0002652			False	1	0;0;100	0.298	True		ENSG00000182551	ENSG00000182551	HGNC:30576													
AHI1	gene	AHI1	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000135541	ENSG00000135541	HGNC:21575													
AKT1	gene	AKT1	Expert Review Green;Expert Review Red;NHS GMS;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	Unknown	Cowden syndrome 6 615109;Proteus syndrome, somatic 176920			Skeletal dysplasia;HP:0002652			False	1	50;50;0	0.298	False		ENSG00000142208	ENSG00000142208	HGNC:391													
ARL13B	gene	ARL13B	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000169379	ENSG00000169379	HGNC:25419													
ATXN10	gene	ATXN10	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	0;0;0	0.298	False	Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments	ENSG00000130638	ENSG00000130638	HGNC:10549													
B9D2	gene	B9D2	Emory Genetics Laboratory;Expert list;Expert Review Green;Expert Review Red;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Meckel syndrome 10 614175			Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000123810	ENSG00000123810	HGNC:28636													
BANF1	gene	BANF1	Expert list;Expert Review Amber;Expert Review Red;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	"Nestor-Guillermo progeria syndrome	614008"			Skeletal dysplasia;HP:0002652			False	1	0;100;0	0.298	False		ENSG00000175334	ENSG00000175334	HGNC:17397													
BMP5	gene	BMP5	Expert Review Red;Literature	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Skeletal dysplasia, MONDO:0018230, BMP5-related;Skeletal dysostosis and atrioventricular septal defect			Skeletal dysplasia;HP:0002652	PMID: 39239663		False	1	0;0;100	0.298	True		ENSG00000112175	ENSG00000112175	HGNC:1072													
C5orf42	gene	C5orf42	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000197603	ENSG00000197603	HGNC:25801													
CCDC28B	gene	CCDC28B	Emory Genetics Laboratory;Expert list;Expert Review Amber;Expert Review Red;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	{Bardet-Biedl syndrome 1, modifier of}, 209900			Skeletal dysplasia;HP:0002652	23015189		False	1	0;67;33	0.298	False		ENSG00000160050	ENSG00000160050	HGNC:28163													
CCDC39	gene	CCDC39	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000145075	ENSG00000145075	HGNC:25244													
CCDC40	gene	CCDC40	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000141519	ENSG00000141519	HGNC:26090													
CD96	gene	CD96	Expert Review Amber;Genetic Health Queensland;NHS GMS;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders		C-syndrome 217750 (opitz trigonocephaly)			Skeletal dysplasia;HP:0002652			False	1	0;100;0	0.298	False		ENSG00000153283	ENSG00000153283	HGNC:16892													
CDC6	gene	CDC6	Expert list;Expert Review Red;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	"Meier-Gorlin syndrome 5	613805"			Skeletal dysplasia;HP:0002652			False	1	0;0;100	0.298	False		ENSG00000094804	ENSG00000094804	HGNC:1744													
CDH23	gene	CDH23	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000107736	ENSG00000107736	HGNC:13733													
CEP164	gene	CEP164	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000110274	ENSG00000110274	HGNC:29182													
CEP41	gene	CEP41	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000106477	ENSG00000106477	HGNC:12370													
CFTR	gene	CFTR	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000001626	ENSG00000001626	HGNC:1884													
CKAP2L	gene	CKAP2L	Expert Review Green;Expert Review Red;NHS GMS;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders		Syndactyly with microcephaly and MR (Filippi syndrome) 272440			Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000169607	ENSG00000169607	HGNC:26877													
CLRN1	gene	CLRN1	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000163646	ENSG00000163646	HGNC:12605													
COL12A1	gene	COL12A1	Expert Review Green;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders		Joint hypermobility syndrome with myopathy (Zou (2014) Hum Mol Genet 23, 2339);Bethlem-like myopathy (Hicks (2014) Hum Mol Genet 23,2353);{Lung cancer, susceptibility to, association with}(Rudd (2006) Genome Res 16,693)			Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000111799	ENSG00000111799	HGNC:2188													
COL5A1	gene	COL5A1	Expert;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000130635	ENSG00000130635	HGNC:2209													
COLEC10	gene	COLEC10	Expert Review Green;NHS GMS;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders		3MC syndrome 3 -248340			Skeletal dysplasia;HP:0002652	28301481		False	1	100;0;0	0.298	False		ENSG00000184374	ENSG00000184374	HGNC:2220													
CRB1	gene	CRB1	Emory Genetics Laboratory;Expert Review Green	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000134376	ENSG00000134376	HGNC:2343													
CRELD1	gene	CRELD1	Emory Genetics Laboratory;Expert Review Amber;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	0;50;50	0.298	False		ENSG00000163703	ENSG00000163703	HGNC:14630													
CRX	gene	CRX	Emory Genetics Laboratory;Expert Review Green	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000105392	ENSG00000105392	HGNC:2383													
DACT1	gene	DACT1	Expert Review Red;Literature;NHS GMS;Other	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	?Townes-Brocks syndrome 2,617466;TBS2			Skeletal dysplasia;HP:0002652	22610794;19701191;28054444		False	1	0;0;100	0.298	True		ENSG00000165617	ENSG00000165617	HGNC:17748													
DDX41	gene	DDX41	Expert Review Red;Literature	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Bone dysplasia, ichthyosis, and dysmorphism			Skeletal dysplasia;HP:0002652	PMID: 39453476		False	1	0;0;100	0.298	True		ENSG00000183258	ENSG00000183258	HGNC:18674													
DLX6	gene	DLX6	Expert Review Red;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	Unknown	Split-hand/foot malformation 1 with sensorineural hearing loss 220600;Split-hand/foot malformation 1 183600			Skeletal dysplasia;HP:0002652	28611547		False	1	0;0;0	0.298	False		ENSG00000006377	ENSG00000006377	HGNC:2919													
DNAAF1	gene	DNAAF1	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000154099	ENSG00000154099	HGNC:30539													
DNAAF2	gene	DNAAF2	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000165506	ENSG00000165506	HGNC:20188													
DNAAF3	gene	DNAAF3	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000167646	ENSG00000167646	HGNC:30492													
DNAH11	gene	DNAH11	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000105877	ENSG00000105877	HGNC:2942													
DNAH5	gene	DNAH5	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000039139	ENSG00000039139	HGNC:2950													
DNAI1	gene	DNAI1	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000122735	ENSG00000122735	HGNC:2954													
DNAI2	gene	DNAI2	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000171595	ENSG00000171595	HGNC:18744													
DNAL1	gene	DNAL1	Emory Genetics Laboratory;Expert Review Amber;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	0;100;0	0.298	False		ENSG00000119661	ENSG00000119661	HGNC:23247													
DOLPP1	gene	DOLPP1	Expert Review Red	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	Unknown	Ceroid lipofuscinosis, neuronal, 3 (required for efficient N-glycosylation CDG with skeletal features)			Skeletal dysplasia;HP:0002652			False	1	0;0;0	0.298	False		ENSG00000167130	ENSG00000167130	HGNC:29565													
DPM2	gene	DPM2	Emory Genetics Laboratory;Expert list;Expert Review Green;Expert Review Red;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	"Congenital disorder of glycosylation, type Iu	615042"			Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000136908	ENSG00000136908	HGNC:3006													
DPM3	gene	DPM3	Emory Genetics Laboratory;Expert list;Expert Review Green;Expert Review Red;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	Unknown	Congenital disorder of glycosylation, type Io 612937			Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000179085	ENSG00000179085	HGNC:3007													
EP300	gene	EP300	Expert Review Red;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders		Rubinstein Taybi syndrome;Rubinstein-Taybi syndrome 180849			Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000100393	ENSG00000100393	HGNC:3373													
ESR1	gene	ESR1	Expert;Expert Review Green;Expert Review Red;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000091831	ENSG00000091831	HGNC:3467													
ETF1	gene	ETF1	Expert Review Red;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	Unknown				Skeletal dysplasia;HP:0002652	19631775		False	1	0;0;100	0.298	False		ENSG00000120705	ENSG00000120705	HGNC:3477													
FBLIM1	gene	FBLIM1	NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders		Majeed syndrome (Chronic recurrent multifocal osteomyelitis with congenital dyserythropoietic anemia) 609628			Skeletal dysplasia;HP:0002652	29912021		False	1	0;0;0	0.298	False		ENSG00000162458	ENSG00000162458	HGNC:24686													
FBLN1	gene	FBLN1	Emory Genetics Laboratory;Expert list;Expert Review Red;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Synpolydactyly, 3/3'4, associated with metacarpal and metatarsal synostoses 608180			Skeletal dysplasia;HP:0002652	24084572		False	1	0;0;100	0.298	True		ENSG00000077942	ENSG00000077942	HGNC:3600													
FBXW4	gene	FBXW4	Emory Genetics Laboratory;Expert list;Expert Review Red;Illumina TruGenome Clinical Sequencing Services;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	Unknown	Split-hand/foot malformation 3 syndrome 246560			Skeletal dysplasia;HP:0002652	19584065;18067070		False	1	0;0;100	0.298	False	Other - please provide details in the comments	ENSG00000107829	ENSG00000107829	HGNC:10847													
FMN1	gene	FMN1	Emory Genetics Laboratory;Expert list;Expert Review Amber;Expert Review Red;Literature;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	Unknown	Animal models with skeletal dysplastic phenotypes			Skeletal dysplasia;HP:0002652			False	1	0;100;0	0.298	False		ENSG00000248905	ENSG00000248905	HGNC:3768													
FOXC1	gene	FOXC1	Expert list;Expert Review Green;Expert Review Red;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted				Skeletal dysplasia;HP:0002652	27193493		False	1	100;0;0	0.298	False		ENSG00000054598	ENSG00000054598	HGNC:3800													
FOXH1	gene	FOXH1	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	0;100;0	0.298	False		ENSG00000160973	ENSG00000160973	HGNC:3814													
GDF1	gene	GDF1	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	50;0;50	0.298	False		ENSG00000130283	ENSG00000130283	HGNC:4214													
GDF3	gene	GDF3	Expert Review Red;NHS GMS;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders		Klippel-Feil anomaly with laryngeal malformation - 613702			Skeletal dysplasia;HP:0002652	19864492		False	1	0;0;100	0.298	False		ENSG00000184344	ENSG00000184344	HGNC:4218													
GLIS2	gene	GLIS2	Emory Genetics Laboratory;Expert Review Amber;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	0;100;0	0.298	False		ENSG00000126603	ENSG00000126603	HGNC:29450													
GREM1	gene	GREM1	Emory Genetics Laboratory;Expert list;Expert Review Red;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	Unknown				Skeletal dysplasia;HP:0002652	22561515;19229034		False	1	0;100;0	0.298	False		ENSG00000166923	ENSG00000166923	HGNC:2001													
GUCY2D	gene	GUCY2D	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000132518	ENSG00000132518	HGNC:4689													
HDAC5	gene	HDAC5	Expert list;Expert Review Red	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	Unknown	osteoporosis			Skeletal dysplasia;HP:0002652	26723575		False	1	0;0;0	0.298	False		ENSG00000108840	ENSG00000108840	HGNC:14068													
HOXA11	gene	HOXA11	Expert list;Expert Review Amber;Expert Review Red;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Radioulnar synostosis with amegakaryocytic thrombocytopenia 1 605432			Skeletal dysplasia;HP:0002652	11101832		False	1	0;100;0	0.298	False		ENSG00000005073	ENSG00000005073	HGNC:5101													
HOXD11	gene	HOXD11	NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652	Fleischman 2013 Blood 122:4837 https://protect-au.mimecast.com/s/EaaSC2xMxLhpLoOwh9oxHM?domain=bloodjournal.org (not in PubMed)		False	1	0;0;0	0.298	False		ENSG00000128713	ENSG00000128713	HGNC:5134													
IDH2	gene	IDH2	Expert Review Green;Expert Review Red;NHS GMS;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	Unknown	D-2-hydroxyglutaric aciduria 2 613657;Ollier disease/ Dyschondroplasia 166000;Maffucci syndrome 614569;Enchondromatosis (Ollier) and Enchondromatosis with hermangiomata (Maffucci) 166000, metaphyseal chondromatosis with D-2-hydroxyglutaric aciduria (614875)			Skeletal dysplasia;HP:0002652	22057234;22057236;24049096		False	1	100;0;0	0.298	False		ENSG00000182054	ENSG00000182054	HGNC:5383													
IFT88	gene	IFT88	Expert list;Expert Review Red;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	Unknown				Skeletal dysplasia;HP:0002652	23034798		False	1	0;0;0	0.298	False		ENSG00000032742	ENSG00000032742	HGNC:20606													
INVS	gene	INVS	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000119509	ENSG00000119509	HGNC:17870													
IQCB1	gene	IQCB1	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000173226	ENSG00000173226	HGNC:28949													
LAMA5	gene	LAMA5	Expert Review Red;Literature	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Bent bone dysplasia syndrome 2, MIM# 620076			Skeletal dysplasia;HP:0002652	33242826		False	1	0;0;100	0.298	True		ENSG00000130702	ENSG00000130702	HGNC:6485													
LCA5	gene	LCA5	Emory Genetics Laboratory;Expert Review Green	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000135338	ENSG00000135338	HGNC:31923													
LEFTY2	gene	LEFTY2	Emory Genetics Laboratory;Expert Review Red;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	0;0;100	0.298	False		ENSG00000143768	ENSG00000143768	HGNC:3122													
LOXL3	gene	LOXL3	Expert Review;Expert Review Amber;Expert Review Red	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Stickler syndrome			Skeletal dysplasia;HP:0002652	25663169		False	1	0;100;0	0.298	False		ENSG00000115318	ENSG00000115318	HGNC:13869													
LRAT	gene	LRAT	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000121207	ENSG00000121207	HGNC:6685													
LRP6	gene	LRP6	Expert	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	50;50;0	0.298	False		ENSG00000070018	ENSG00000070018	HGNC:6698													
LTBP2	gene	LTBP2	Expert Review Green;NHS GMS;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders		Weill-Marchesani			Skeletal dysplasia;HP:0002652	22539340		False	1	100;0;0	0.298	False		ENSG00000119681	ENSG00000119681	HGNC:6715													
MAN2C1	gene	MAN2C1	Expert list;Expert Review Red;Literature	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	Unknown	alpha-Mannosidosis			Skeletal dysplasia;HP:0002652	6220608		False	1	100;0;0	0.298	False		ENSG00000140400	ENSG00000140400	HGNC:6827													
MCM5	gene	MCM5	Expert Review Red;Literature	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	"Meier-Gorlin syndrome 8, MIM#	617564"			Skeletal dysplasia;HP:0002652	28198391		False	1	0;0;100	0.298	True		ENSG00000100297	ENSG00000100297	HGNC:6948													
MMP14	gene	MMP14	Expert Review Red	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Winchester syndrome 277950			Skeletal dysplasia;HP:0002652	22922033		False	1	0;0;0	0.298	False		ENSG00000157227	ENSG00000157227	HGNC:7160													
MYO7A	gene	MYO7A	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000137474	ENSG00000137474	HGNC:7606													
NEK8	gene	NEK8	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000160602	ENSG00000160602	HGNC:13387													
NEK9	gene	NEK9	Expert list;Expert Review Red	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	"Lethal congenital contracture syndrome 10, MIM#	617022;Skeletal dysplasia"			Skeletal dysplasia;HP:0002652	26908619		False	1	0;0;100	0.298	True		ENSG00000119638	ENSG00000119638	HGNC:18591													
NFATC2	gene	NFATC2	Expert Review Red;Literature	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Skeletal system disorder MONDO:0005172			Skeletal dysplasia;HP:0002652	35789258		False	1	0;0;100	0.298	True		ENSG00000101096	ENSG00000101096	HGNC:7776													
NIN	gene	NIN	Expert Review Red;NHS GMS;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Seckel syndrome 7 614851			Skeletal dysplasia;HP:0002652	23665482;22933543		False	1	0;0;100	0.298	False		ENSG00000100503	ENSG00000100503	HGNC:14906													
NKX2-5	gene	NKX2-5	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000183072	ENSG00000183072	HGNC:2488													
NME8	gene	NME8	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	0;0;100	0.298	False		ENSG00000086288	ENSG00000086288	HGNC:16473													
NODAL	gene	NODAL	Emory Genetics Laboratory;Expert Review Red;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	0;0;100	0.298	False		ENSG00000156574	ENSG00000156574	HGNC:7865													
NPHP1	gene	NPHP1	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000144061	ENSG00000144061	HGNC:7905													
NPHP3	gene	NPHP3	Emory Genetics Laboratory;Expert list;Expert Review Green;Expert Review Red;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Meckel syndrome 7 267010			Skeletal dysplasia;HP:0002652			False	1	50;0;50	0.298	False		ENSG00000113971	ENSG00000113971	HGNC:7907													
